chapter,verse,text,prep,aqidah,akhlak,syariah,ilmu,kisah,dunia,ghaib,akhirat
24,59,"Dan apabila anak-anakmu telah sampai umur balig, maka hendaklah mereka meminta izin, seperti orang-orang yang sebelum mereka meminta izin. Demikianlah Allah menjelaskan ayat-ayat-Nya. Dan Allah Maha Mengetahui lagi Maha Bijaksana.",anakanakmu umur balig izin orangorang izin allah ayatayatnya allah maha maha bijaksana,1,0,1,0,0,0,0,0
24,60,"Dan perempuan-perempuan tua yang telah terhenti (dari haid dan mengandung) yang tiada ingin kawin (lagi), tiadalah atas mereka dosa menanggalkan pakaian mereka dengan tidak (bermaksud) menampakkan perhiasan, dan berlaku sopan adalah lebih baik bagi mereka. Dan Allah Maha Mendengar lagi Maha Bijaksana.",perempuanperempuan tua henti haid kandung tiada kawin tiada dosa tanggal pakai tampak hias laku sopan allah maha dengar maha bijaksana,1,0,0,0,0,0,0,0
24,61,"Tidak ada halangan bagi orang buta, tidak (pula) bagi orang pincang, tidak (pula) bagi orang sakit, dan tidak (pula) bagi dirimu sendiri, makan (bersama-sama mereka) dirumah kamu sendiri atau dirumah bapak-bapakmu, dirumah ibu-ibumu, dirumah saudara-saudaramu yang laki-laki, di rumah saudaramu yang perempuan, dirumah saudara bapakmu yang laki-laki, dirumah saudara bapakmu yang perempuan, dirumah saudara ibumu yang laki-laki, dirumah saudara ibumu yang perempuan, dirumah yang kamu miliki kuncinya atau dirumah kawan-kawanmu. Tidak ada halangan bagi kamu makan bersama-sama mereka atau sendirian. Maka apabila kamu memasuki (suatu rumah dari) rumah-rumah (ini) hendaklah kamu memberi salam kepada (penghuninya yang berarti memberi salam) kepada dirimu sendiri, salam yang ditetapkan dari sisi Allah, yang diberi berkat lagi baik. Demikianlah Allah menjelaskan ayat-ayatnya(Nya) bagimu, agar kamu memahaminya.",halang orang buta orang pincang orang sakit diri makan bersamasama rumah rumah bapakbapakmu rumah ibuibumu rumah saudarasaudaramu lakilaki rumah saudara perempuan rumah saudara bapak lakilaki rumah saudara bapak perempuan rumah saudara ibu lakilaki rumah saudara ibu perempuan rumah milik kunci rumah kawankawanmu halang makan bersamasama pasuk rumah rumahrumah salam hun salam diri salam tetap sisi allah berkat allah ayatayatnyanya bagi paham,0,1,0,1,0,1,0,0
24,62,"Sesungguhnya yang sebenar-benar orang mukmin ialah orang-orang yang beriman kepada Allah dan Rasul-Nya, dan apabila mereka berada bersama-sama Rasulullah dalam sesuatu urusan yang memerlukan pertemuan, mereka tidak meninggalkan (Rasulullah) sebelum meminta izin kepadanya. Sesungguhnya orang-orang yang meminta izin kepadamu (Muhammad) mereka itulah orang-orang yang beriman kepada Allah dan rasul-Nya, maka apabila mereka meminta izin kepadamu karena sesuatu keperluan, berilah izin kepada siapa yang kamu kehendaki di antara mereka, dan mohonkanlah ampunan untuk mereka kepada Allah. Sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.",sungguh sebenarbenar orang mukmin orangorang iman allah rasul bersamasama rasulullah urus temu tinggal rasulullah izin sungguh orangorang izin kepada muhammad orangorang iman allah rasul izin kepada perlu ilah izin hendak mohon ampun allah sungguh allah maha kam maha sayang,1,0,1,0,0,0,0,0
24,64,"Ketahuilah sesungguhnya kepunyaan Allahlah apa yang di langit dan di bumi. Sesungguhnya Dia mengetahui keadaan yang kamu berada di dalamnya (sekarang). Dan (mengetahui pula) hati (manusia) dikembalikan kepada-Nya, lalu diterangkan-Nya kepada mereka apa yang telah mereka kerjakan. Dan Allah Maha mengehui segala sesuatu.",tahu sungguh punya allah langit bumi sungguh dalam hati manusia kembali terang kerja allah maha mengehui,1,0,0,0,0,0,0,0
25,1,"Maha suci Allah yang telah menurunkan Al Furqaan (Al Quran) kepada hamba-Nya, agar dia menjadi pemberi peringatan kepada seluruh alam,",maha suci allah turun al furqaan al quran hamba beri ingat alam,1,0,0,0,0,0,0,0
25,2,"yang kepunyaan-Nya-lah kerajaan langit dan bumi, dan Dia tidak mempunyai anak, dan tidak ada sekutu bagi-Nya dalam kekuasaan(Nya), dan dia telah menciptakan segala sesuatu, dan Dia menetapkan ukuran-ukurannya dengan serapi-rapinya.",punya raja langit bumi anak sekutu bagi kuasa cipta tetap ukuranukurannya serapirapinya,1,0,0,0,0,1,0,0
25,3,"Kemudian mereka mengambil tuhan-tuhan selain daripada-Nya (untuk disembah), yang tuhan-tuhan itu tidak menciptakan apapun, bahkan mereka sendiri diciptakan dan tidak kuasa untuk (menolak) sesuatu kemudharatan dari dirinya dan tidak (pula untuk mengambil) suatu kemanfaatanpun dan (juga) tidak kuasa mematikan, menghidupkan dan tidak (pula) membangkitkan.",ambil tuhantuhan daripada sembah tuhantuhan cipta apa cipta kuasa tolak kemudharatan ambil manfaat kuasa mati hidup bangkit,1,0,0,0,0,0,0,0
25,4,"Dan orang-orang kafir berkata: \""Al Quran ini tidak lain hanyalah kebohongan yang diada-adakan oleh Muhammad dan dia dibantu oleh kaum yang lain\""; maka sesungguhnya mereka telah berbuat suatu kezaliman dan dusta yang besar.",orangorang kafir al quran bohong diadaadakan muhammad bantu kaum sungguh buat zalim dusta,1,0,0,0,0,0,0,0
25,5,"Dan mereka berkata: \""Dongengan-dongengan orang-orang dahulu, dimintanya supaya dituliskan, maka dibacakanlah dongengan itu kepadanya setiap pagi dan petang\"".",dongengandongengan orangorang minta tulis baca dongeng pagi petang,1,1,0,0,0,0,0,0
25,6,"Katakanlah: \""Al Quran itu diturunkan oleh (Allah) yang mengetahui rahasia di langit dan di bumi. Sesungguhnya Dia adalah Maha Pengampun lagi Maha Penyayang\"".",al quran turun allah rahasia langit bumi sungguh maha kam maha sayang,1,0,0,0,0,1,0,0
25,7,"Dan mereka berkata: \""Mengapa rasul itu memakan makanan dan berjalan di pasar-pasar? Mengapa tidak diturunkan kepadanya seorang malaikat agar malaikat itu memberikan peringatan bersama-sama dengan dia?,",rasul makan makan jalan pasarpasar turun malaikat malaikat ingat bersamasama,1,0,0,0,1,0,1,0
25,8,"atau (mengapa tidak) diturunkan kepadanya perbendaharaan, atau (mengapa tidak) ada kebun baginya, yang dia dapat makan dari (hasil)nya?\"" Dan orang-orang yang zalim itu berkata: \""Kamu sekalian tidak lain hanyalah mengikuti seorang lelaki yang kena sihir\"".",turun bendahara kebun bagi makan hasil orangorang zalim ikut lelaki kena sihir,1,0,0,0,0,0,0,0
25,10,"Maha Suci (Allah) yang jika Dia menghendaki, niscaya dijadikan-Nya bagimu yang lebih baik dari yang demikian, (yaitu) surga-surga yang mengalir sungai-sungai di bawahnya, dan dijadikan-Nya (pula) untukmu istana-istana.",maha suci allah niscaya jadi bagi surgasurga alir sungaisungai bawah jadi untuk istanaistana,0,0,0,0,0,1,0,1
25,11,Bahkan mereka mendustakan hari kiamat. Dan kami menyediakan neraka yang menyala-nyala bagi siapa yang mendustakan hari kiamat.,dusta hari kiamat sedia neraka menyalanyala dusta hari kiamat,0,0,0,0,0,0,0,1
25,12,"Apabila neraka itu melihat mereka dari tempat yang jauh, mereka mendengar kegeramannya dan suara nyalanya.",neraka dengar geram suara nyala,0,0,0,0,0,0,0,1
25,13,"Dan apabila mereka dilemparkan ke tempat yang sempit di neraka itu dengan dibelenggu, mereka di sana mengharapkan kebinasaan.",lempar sempit neraka belenggu harap binasa,0,0,0,0,0,0,0,1
25,14,"(Akan dikatakan kepada mereka): \""Jangan kamu sekalian mengharapkan satu kebinasaan, melainkan harapkanlah kebinasaan yang banyak\"".",harap binasa harap binasa,0,0,0,0,0,0,0,1
25,15,"Katakanlah: \""Apa (azab) yang demikian itukah yang baik, atau surga yang kekal yang telah dijanjikan kepada orang-orang yang bertakwa?\"" Dia menjadi balasan dan tempat kembali bagi mereka?\"".",azab surga kekal janji orangorang takwa balas,1,0,1,0,0,0,0,1
25,16,"Bagi mereka di dalam surga itu apa yang mereka kehendaki, sedang mereka kekal (di dalamnya). (Hal itu) adalah janji dari Tuhanmu yang patut dimohonkan (kepada-Nya).",surga hendak kekal dalam janji tuhan patut mohon,0,0,0,0,0,0,0,1
25,20,"Dan Kami tidak mengutus rasul-rasul sebelummu, melainkan mereka sungguh memakan makanan dan berjalan di pasar-pasar. Dan kami jadikan sebahagian kamu cobaan bagi sebahagian yang lain. Maukah kamu bersabar?; dan adalah Tuhanmu maha Melihat.",utus rasulrasul belum sungguh makan makan jalan pasarpasar jadi sebahagian coba sebahagian mau sabar tuhan maha,1,0,0,0,1,0,1,0
25,21,"Berkatalah orang-orang yang tidak menanti-nanti pertemuan(nya) dengan Kami: \""Mengapakah tidak diturunkan kepada kita malaikat atau (mengapa) kita (tidak) melihat Tuhan kita?\"" Sesungguhnya mereka memandang besar tentang diri mereka dan mereka benar-benar telah melampaui batas(dalam melakukan) kezaliman\"".",kata orangorang menantinanti temu mengapa turun malaikat tuhan sungguh pandang benarbenar lampau batasdalam zalim,1,0,0,0,1,0,1,0
25,22,"Pada hari mereka melihat malaikat dihari itu tidak ada kabar gembira bagi orang-orang yang berdosa mereka berkata: \""Hijraan mahjuuraa.",hari malaikat hari kabar gembira orangorang dosa hijraan mahjuuraa,1,0,0,0,1,0,1,0
25,25,Dan (ingatlah) hari (ketika) langit pecah belah mengeluarkan kabut putih dan diturunkanlah malaikat bergelombang-gelombang.,ingat hari langit pecah belah keluar kabut putih turun malaikat bergelombanggelombang,1,0,0,0,1,1,1,1
25,26,"Kerajaan yang hak pada hari itu adalah kepunyaan Tuhan Yang Maha Pemurah. Dan adalah (hari itu), satu hari penuh kesukaran bagi orang-orang kafir.",raja hak hari punya tuhan maha murah hari hari penuh sukar orangorang kafir,1,0,0,0,0,0,0,0
25,29,Sesungguhnya dia telah menyesatkan aku dari Al Quran ketika Al Quran itu telah datang kepadaku. Dan adalah syaitan itu tidak mau menolong manusia.,sungguh sesat al quran al quran kepada syaitan tolong manusia,0,0,0,0,1,0,1,0
25,31,"Dan seperti itulah, telah Kami adakan bagi tiap-tiap nabi, musuh dari orang-orang yang berdosa. Dan cukuplah Tuhanmu menjadi Pemberi petunjuk dan Penolong.",adakan tiaptiap nabi musuh orangorang dosa tuhan beri tunjuk tolong,1,0,0,0,0,0,0,0
25,32,"Berkatalah orang-orang yang kafir: \""Mengapa Al Quran itu tidak diturunkan kepadanya sekali turun saja?\""; demikianlah supaya Kami perkuat hatimu dengannya dan Kami membacanya secara tartil (teratur dan benar).",kata orangorang kafir al quran turun turun kuat hati dengan baca tartil atur,1,0,0,0,0,0,0,0
25,34,"Orang-orang yang dihimpunkan ke neraka Jahannam dengan diseret atas muka-muka mereka, mereka itulah orang yang paling buruk tempatnya dan paling sesat jalannya.",orangorang himpun neraka jahannam seret mukamuka orang buruk tempat sesat jalan,0,0,0,0,0,0,0,1
25,35,"Dan sesungguhnya kami telah memberikan Al Kitab (Taurat) kepada Musa dan Kami telah menjadikan Harun saudaranya, menyertai dia sebagai wazir (pembantu).",sungguh al kitab taurat musa jadi harun saudara serta wazir bantu,1,0,0,0,1,0,0,0
25,37,Dan (telah Kami binasakan) kaum Nuh tatkala mereka mendustakan rasul-rasul. Kami tenggelamkan mereka dan kami jadikan (cerita) mereka itu pelajaran bagi manusia. Dan Kami telah menyediakan bagi orang-orang zalim azab yang pedih;,binasa kaum nuh tatkala dusta rasulrasul tenggelam jadi cerita ajar manusia sedia orangorang zalim azab pedih,0,0,0,0,1,0,0,0
25,43,"Terangkanlah kepadaku tentang orang yang menjadikan hawa nafsunya sebagai tuhannya. Maka apakah kamu dapat menjadi pemelihara atasnya?,",terang kepada orang jadi hawa nafsu tuhan pelihara atas,0,0,0,1,0,0,0,0
25,44,"atau apakah kamu mengira bahwa kebanyakan mereka itu mendengar atau memahami. Mereka itu tidak lain, hanyalah seperti binatang ternak, bahkan mereka lebih sesat jalannya (dari binatang ternak itu).",banyak dengar paham binatang ternak sesat jalan binatang ternak,0,0,0,0,0,1,0,0
25,45,"Apakah kamu tidak memperhatikan (penciptaan) Tuhanmu, bagaimana Dia memanjangkan (dan memendekkan) bayang-bayang dan kalau Dia menghendaki niscaya Dia menjadikan tetap bayang-bayang itu, kemudian Kami jadikan matahari sebagai petunjuk atas bayang-bayang itu,",perhati cipta tuhan panjang pendek bayangbayang niscaya jadi bayangbayang jadi matahari tunjuk bayangbayang,0,0,0,1,0,0,0,0
25,48,"Dialah yang meniupkan angin (sebagai) pembawa kabar gembira dekat sebelum kedatangan rahmat-nya (hujan); dan Kami turunkan dari langit air yang amat bersih,",tiup angin bawa kabar gembira datang rahmat hujan turun langit air bersih,0,0,0,0,0,1,0,0
25,49,"agar Kami menghidupkan dengan air itu negeri (tanah) yang mati, dan agar Kami memberi minum dengan air itu sebagian besar dari makhluk Kami, binatang-binatang ternak dan manusia yang banyak.",hidup air negeri tanah mati minum air makhluk binatangbinatang ternak manusia,0,0,0,0,0,1,0,0
25,50,Dan sesungguhnya Kami telah mempergilirkan hujan itu diantara manusia supaya mereka mengambil pelajaran (dari padanya); maka kebanyakan manusia itu tidak mau kecuali mengingkari (nikmat).,sungguh gilir hujan manusia ambil ajar banyak manusia kecuali ingkar nikmat,0,0,0,0,0,1,0,0
25,52,"Maka janganlah kamu mengikuti orang-orang kafir, dan berjihadlah terhadap mereka dengan Al Quran dengan jihad yang besar.",ikut orangorang kafir jihad al quran jihad,1,0,0,0,0,1,0,0
25,53,Dan Dialah yang membiarkan dua laut yang mengalir (berdampingan); yang ini tawar lagi segar dan yang lain asin lagi pahit; dan Dia jadikan antara keduanya dinding dan batas yang menghalangi.,biar laut alir damping tawar segar asin pahit jadi dinding batas halang,0,0,0,0,0,1,0,0
25,54,Dan Dia (pula) yang menciptakan manusia dari air lalu dia jadikan manusia itu (punya) keturunan dan mushaharah dan adalah Tuhanmu Maha Kuasa.,cipta manusia air jadi manusia turun mushaharah tuhan maha kuasa,1,1,0,0,0,0,0,0
25,56,Dan tidaklah Kami mengutus kamu melainkan hanya sebagai pembawa kabar gembira dan pemberi peringatan.,utus bawa kabar gembira beri ingat,1,0,0,0,0,0,0,0
25,57,"Katakanlah: \""Aku tidak meminta upah sedikitpun kepada kamu dalam menyampaikan risalah itu, melainkan (mengharapkan kepatuhan) orang-orang yang mau mengambil jalan kepada Tuhan nya.",upah sedikit risalah harap patuh orangorang ambil jalan tuhan nya,0,0,1,0,0,0,0,0
25,58,"Dan bertawakkallah kepada Allah yang hidup (kekal) Yang tidak mati, dan bertasbihlah dengan memuji-Nya. Dan cukuplah Dia Maha Mengetahui dosa-dosa hamba-hamba-Nya.",bertawakkallah allah hidup kekal mati tasbih puji maha dosadosa hambahambanya,1,0,0,0,0,0,0,0
25,59,"Yang menciptakan langit dan bumi dan apa yang ada antara keduanya dalam enam masa, kemudian dia bersemayam di atas ´Arsy, (Dialah) Yang Maha Pemurah, maka tanyakanlah (tentang Allah) kepada yang lebih mengetahui (Muhammad) tentang Dia.",cipta langit bumi enam semayam arsy maha murah tanya allah muhammad,1,0,0,1,0,1,0,0
25,60,"Dan apabila dikatakan kepada mereka: \""Sujudlah kamu sekalian kepada yang Maha Penyayang\"", mereka menjawab: \""Siapakah yang Maha Penyayang itu? Apakah kami akan sujud kepada Tuhan Yang kamu perintahkan kami(bersujud kepada-Nya)?\"", dan (perintah sujud itu) menambah mereka jauh (dari iman).",sujud maha sayang maha sayang sujud tuhan perintah kamibersujud perintah sujud tambah iman,1,1,0,0,0,0,0,0
25,61,Maha Suci Allah yang menjadikan di langit gugusan-gugusan bintang dan Dia menjadikan juga padanya matahari dan bulan yang bercahaya.,maha suci allah jadi langit gugusangugusan bintang jadi matahari cahaya,0,0,0,0,0,1,0,0
25,63,"Dan hamba-hamba Tuhan yang Maha Penyayang itu (ialah) orang-orang yang berjalan di atas bumi dengan rendah hati dan apabila orang-orang jahil menyapa mereka, mereka mengucapkan kata-kata (yang mengandung) keselamatan.",hambahamba tuhan maha sayang orangorang jalan bumi rendah hati orangorang jahil sapa katakata kandung selamat,1,0,0,1,0,1,0,0
25,65,"Dan orang-orang yang berkata: \""Ya Tuhan kami, jauhkan azab jahannam dari kami, sesungguhnya azabnya itu adalah kebinasaan yang kekal\"".",orangorang ya tuhan jauh azab jahannam sungguh azab binasa kekal,0,1,0,0,0,0,0,1
25,68,"Dan orang-orang yang tidak menyembah tuhan yang lain beserta Allah dan tidak membunuh jiwa yang diharamkan Allah (membunuhnya) kecuali dengan (alasan) yang benar, dan tidak berzina, barang siapa yang melakukan yang demikian itu, niscaya dia mendapat (pembalasan) dosa(nya),",orangorang sembah tuhan serta allah bunuh jiwa haram allah bunuh kecuali alas zina barang niscaya balas dosa,1,1,0,0,0,0,0,1
25,69,"(yakni) akan dilipat gandakan azab untuknya pada hari kiamat dan dia akan kekal dalam azab itu, dalam keadaan terhina,",lipat ganda azab untuk hari kiamat kekal azab hina,0,0,0,0,0,0,0,1
25,70,"kecuali orang-orang yang bertaubat, beriman dan mengerjakan amal saleh; maka itu kejahatan mereka diganti Allah dengan kebajikan. Dan adalah Allah maha Pengampun lagi Maha Penyayang.",kecuali orangorang taubat iman amal saleh jahat ganti allah kebaji allah maha kam maha sayang,1,0,1,0,0,0,0,0
25,71,"Dan orang-orang yang bertaubat dan mengerjakan amal saleh, maka sesungguhnya dia bertaubat kepada Allah dengan taubat yang sebenar-benarnya.",orangorang taubat amal saleh sungguh taubat allah taubat sebenarbenarnya,0,0,1,0,0,0,0,0
25,74,"Dan orang orang yang berkata: \""Ya Tuhan kami, anugrahkanlah kepada kami isteri-isteri kami dan keturunan kami sebagai penyenang hati (kami), dan jadikanlah kami imam bagi orang-orang yang bertakwa.",orang orang ya tuhan anugrahkanlah isteriisteri turun senang hati jadi imam orangorang takwa,0,1,1,0,0,0,0,0
25,75,"Mereka itulah orang yang dibalasi dengan martabat yang tinggi (dalam surga) karena kesabaran mereka dan mereka disambut dengan penghormatan dan ucapan selamat di dalamnya,",orang balas martabat surga sabar sambut hormat ucap selamat dalam,0,0,1,0,0,0,0,1
25,76,mereka kekal di dalamnya. Surga itu sebaik-baik tempat menetap dan tempat kediaman.,kekal dalam surga sebaikbaik tetap diam,0,0,0,0,0,0,0,1
26,1,Thaa Siim Miim,thaa siim miim,1,0,0,0,0,0,0,0
26,4,"Jika kami kehendaki niscaya Kami menurunkan kepada mereka mukjizat dari langit, maka senantiasa kuduk-kuduk mereka tunduk kepadanya.",hendak niscaya turun mukjizat langit senantiasa kudukkuduk tunduk,0,0,0,0,0,1,0,0
26,5,"Dan sekali-kali tidak datang kepada mereka suatu peringatan baru dari Tuhan Yang Maha Pemurah, melainkan mereka selalu berpaling daripadanya.",sekalikali ingat tuhan maha murah paling daripada,1,0,0,0,0,0,0,0
26,6,"Sungguh mereka telah mendustakan (Al Quran), maka kelak akan datang kepada mereka (kenyataan dari) berita-berita yang selalu mereka perolok-olokkan.",sungguh dusta al quran kelak nyata beritaberita perolokolokkan,0,1,0,0,0,0,0,0
26,7,"Dan apakah mereka tidak memperhatikan bumi, berapakah banyaknya Kami tumbuhkan di bumi itu pelbagai macam tumbuh-tumbuhan yang baik?",perhati bumi banyak tumbuh bumi pelbagai tumbuhtumbuhan,1,0,0,0,0,1,0,0
26,8,Sesungguhnya pada yang demikian itu benar-benar terdapat suatu tanda kekuasaan Allah. Dan kebanyakan mereka tidak beriman.,sungguh benarbenar tanda kuasa allah banyak iman,0,0,0,0,0,1,0,0
26,9,Dan sesungguhnya Tuhanmu benar-benar Dialah Yang Maha Perkasa lagi Maha Penyayang.,sungguh tuhan benarbenar maha perkasa maha sayang,1,0,0,0,0,0,0,0
26,10,"Dan (ingatlah) ketika Tuhanmu menyeru Musa (dengan firman-Nya): \""Datangilah kaum yang zalim itu,",ingat tuhan seru musa firman datang kaum zalim,0,0,0,0,1,0,0,0
26,11,"(yaitu) kaum Fir´aun. Mengapa mereka tidak bertakwa?\""",kaum fir aun takwa,0,0,0,0,1,0,0,0
26,12,"Berkata Musa: \""Ya Tuhanku, sesungguhnya aku takut bahwa mereka akan mendustakan aku.",musa ya tuhan sungguh takut dusta,0,1,0,0,1,0,0,0
26,13,Dan (karenanya) sempitlah dadaku dan tidak lancar lidahku maka utuslah (Jibril) kepada Harun.,sempit dada lancar lidah utus jibril harun,0,1,0,0,1,0,0,0
26,14,"Dan aku berdosa terhadap mereka, maka aku takut mereka akan membunuhku\"".",dosa takut bunuh,0,1,0,0,0,0,0,0
26,15,"Allah berfirman: \""Jangan takut (mereka tidak akan dapat membunuhmu), maka pergilah kamu berdua dengan membawa ayat-ayat Kami (mukjizat-mukjizat); sesungguhnya Kami bersamamu mendengarkan (apa-apa yang mereka katakan),",allah firman takut bunuh pergi dua bawa ayatayat mukjizatmukjizat sungguh sama dengar apaapa,1,0,0,0,0,0,0,0
26,16,"Maka datanglah kamu berdua kepada Fir´aun dan katakanlah olehmu: \""Sesungguhnya Kami adalah Rasul Tuhan semesta alam,",datang dua fir aun oleh sungguh rasul tuhan semesta alam,1,0,0,0,1,0,0,0
26,17,"lepaskanlah Bani Israil (pergi) beserta kami\"".",lepas bani israil pergi serta,0,0,0,0,1,0,0,0
26,18,"Fir´aun menjawab: \""Bukankah kami telah mengasuhmu di antara (keluarga) kami, waktu kamu masih kanak-kanak dan kamu tinggal bersama kami beberapa tahun dari umurmu.",fir aun asuh keluarga kanakkanak tinggal umur,0,0,0,0,1,0,0,0
26,19,dan kamu telah berbuat suatu perbuatan yang telah kamu lakukan itu dan kamu termasuk golongan orang-orang yang tidak membalas guna.,buat buat laku golong orangorang balas,0,0,0,0,1,0,0,0
26,22,"Budi yang kamu limpahkan kepadaku itu adalah (disebabkan) kamu telah memperbudak Bani Israil\"".",budi limpah kepada sebab budak bani israil,0,0,0,0,1,0,0,0
26,23,"Fir´aun bertanya: \""Siapa Tuhan semesta alam itu?\""",fir aun tuhan semesta alam,1,0,0,0,1,0,0,0
26,24,"Musa menjawab: \""Tuhan Pencipta langit dan bumi dan apa-apa yang di antara keduanya (Itulah Tuhanmu), jika kamu sekalian (orang-orang) mempercayai-Nya\"".",musa tuhan cipta langit bumi apaapa tuhan orangorang percaya,1,0,0,0,1,1,0,0
26,25,"Berkata Fir´aun kepada orang-orang sekelilingnya: \""Apakah kamu tidak mendengarkan?\""",fir aun orangorang keliling dengar,0,0,0,0,1,0,0,0
26,26,"Musa berkata (pula): \""Tuhan kamu dan Tuhan nenek-nenek moyang kamu yang dahulu\"".",musa tuhan tuhan neneknenek moyang,0,0,0,0,1,0,0,0
26,27,"Fir´aun berkata: \""Sesungguhnya Rasulmu yang diutus kepada kamu sekalian benar-benar orang gila\"".",fir aun sungguh rasul utus benarbenar orang gila,0,0,0,0,1,0,0,0
26,28,"Musa berkata: \""Tuhan yang menguasai timur dan barat dan apa yang ada di antara keduanya: (Itulah Tuhanmu) jika kamu mempergunakan akal\"".",musa tuhan kuasa timur barat tuhan akal,0,0,0,1,1,0,0,0
26,29,"Fir´aun berkata: \""Sungguh jika kamu menyembah Tuhan selain aku, benar-benar aku akan menjadikan kamu salah seorang yang dipenjarakan\"".",fir aun sungguh sembah tuhan benarbenar jadi salah penjara,0,0,0,0,1,0,0,0
26,30,"Musa berkata: \""Dan apakah (kamu akan melakukan itu) kendatipun aku tunjukkan kepadamu sesuatu (keterangan) yang nyata?\""",musa kendati tunjuk kepada terang nyata,0,0,0,0,1,0,0,0
26,31,"Fir´aun berkata: \""Datangkanlah sesuatu (keterangan) yang nyata itu, jika kamu adalah termasuk orang-orang yang benar\"".",fir aun datang terang nyata orangorang,0,0,0,0,1,0,0,0
26,32,"Maka Musa melemparkan tongkatnya, lalu tiba-tiba tongkat itu (menjadi) ular yang nyata.",musa lempar tongkat tibatiba tongkat ular nyata,0,0,0,0,1,0,0,0
26,33,"Dan ia menarik tangannya (dari dalam bajunya), maka tiba-tiba tangan itu jadi putih (bersinar) bagi orang-orang yang melihatnya.",tarik tangan baju tibatiba tangan putih sinar orangorang,1,0,0,0,1,0,0,0
26,34,"Fir´aun berkata kepada pembesar-pembesar yang berada sekelilingnya: Sesungguhnya Musa ini benar-benar seorang ahli sihir yang pandai,",fir aun pembesarpembesar keliling sungguh musa benarbenar ahli sihir pandai,0,0,0,0,1,0,0,0
26,35,"ia hendak mengusir kamu dari negerimu sendiri dengan sihirnya; maka karena itu apakah yang kamu anjurkan?\""",usir negeri sihir anjur,0,0,0,0,1,0,0,0
26,36,"Mereka menjawab: \""Tundalah (urusan) dia dan saudaranya dan kirimkanlah ke seluruh negeri orang-orang yang akan mengumpulkan (ahli sihir),",tunda urus saudara kirim negeri orangorang kumpul ahli sihir,0,0,0,0,1,0,0,0
26,37,"niscaya mereka akan mendatangkan semua ahli sihir yang pandai kepadamu\"".",niscaya ahli sihir pandai kepada,0,0,0,0,1,0,0,0
26,38,"Lalu dikumpulkan ahli-ahli sihir pada waktu yang ditetapkan di hari yang maklum,",kumpul ahliahli sihir tetap hari maklum,0,0,0,0,1,0,0,0
26,39,"dan dikatakan kepada orang banyak: \""Berkumpullah kamu sekalian.",orang kumpul,0,0,0,0,1,0,0,0
26,40,"semoga kita mengikuti ahli-ahli sihir jika mereka adalah orang-orang yang menang\""",moga ikut ahliahli sihir orangorang menang,0,0,0,0,1,0,0,0
26,41,"Maka tatkala ahli-ahli sihir datang, merekapun bertanya kepada Fir´aun: \""Apakah kami sungguh-sungguh mendapat upah yang besar jika kami adalah orang-orang yang menang?\""",tatkala ahliahli sihir mereka fir aun sungguhsungguh upah orangorang menang,0,0,0,0,1,0,0,0
26,42,"Fir´aun menjawab: \""Ya, kalau demikian, sesungguhnya kamu sekalian benar-benar akan menjadi orang yang didekatkan (kepadaku)\"".",fir aun ya sungguh benarbenar orang dekat kepada,0,0,0,0,1,0,0,0
26,43,"Berkatalah Musa kepada mereka: \""Lemparkanlah apa yang hendak kamu lemparkan\"".",kata musa lempar lempar,0,0,0,0,1,0,0,0
26,44,"Lalu mereka melemparkan tali temali dan tongkat-tongkat mereka dan berkata: \""Demi kekuasaan Fir´aun, sesungguhnya kami benar-benar akan menang\"".",lempar tali temali tongkattongkat kuasa fir aun sungguh benarbenar menang,0,0,0,0,1,0,0,0
26,45,Kemudian Musa menjatuhkan tongkatnya maka tiba-tiba ia menelan benda-benda palsu yang mereka ada-adakan itu.,musa jatuh tongkat tibatiba tel bendabenda palsu adaadakan,0,0,0,0,1,0,0,0
26,46,"Maka tersungkurlah ahli-ahli sihir sambil bersujud (kepada Allah),",sungkur ahliahli sihir sujud allah,1,0,0,0,1,0,0,0
26,47,"mereka berkata: \""Kami beriman kepada Tuhan semesta alam,",iman tuhan semesta alam,1,0,0,0,1,0,0,0
26,48,"(yaitu) Tuhan Musa dan Harun\"".",tuhan musa harun,1,0,0,0,1,0,0,0
26,49,"Fir´aun berkata: \""Apakah kamu sekalian beriman kepada Musa sebelum aku memberi izin kepadamu? Sesungguhnya dia benar-benar pemimpinmu yang mengajarkan sihir kepadamu maka kamu nanti pasti benar-benar akan mengetahui (akibat perbuatanmu); sesungguhnya aku akan memotong tanganmu dan kakimu dengan bersilangan dan aku akan menyalibmu semuanya\"".",fir aun iman musa izin kepada sungguh benarbenar pimpin ajar sihir kepada benarbenar akibat buat sungguh potong tangan kaki silang salib,1,0,0,0,1,1,0,0
26,50,"Mereka berkata: \""Tidak ada kemudharatan (bagi kami); sesungguhnya kami akan kembali kepada Tuhan kami,",kemudharatan sungguh tuhan,1,0,0,0,1,0,0,0
26,51,"sesungguhnya kami amat menginginkan bahwa Tuhan kami akan mengampuni kesalahan kami, karena kami adalah orang-orang yang pertama-tama beriman\"".",sungguh tuhan ampun salah orangorang pertamatama iman,1,0,0,0,1,0,0,0
